Funding Source,Wallet Media Type,Model,Objective,Media Mix,Media Category,Month,Spend,Date,tier,Media Channel
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,May,238088.00,5/1/19,T1,Search T1
T1,Search,Armada,In Market,Paid Search,DIGITAL MEDIA,September,117189.00,9/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,April,27285.00,4/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,August,17715.00,8/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,July,29282.00,7/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,June,21606.00,6/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,May,25558.00,5/1/19,T1,Search T1
T1,Search,Frontier,In Market,Hispanic,HISPANIC MEDIA,September,15733.00,9/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,April,91056.00,4/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,August,184623.00,8/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,July,146546.00,7/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,June,187606.00,6/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,May,153466.00,5/1/19,T1,Search T1
T1,Search,Frontier,In Market,Paid Search,DIGITAL MEDIA,September,178353.00,9/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,April,1251.00,4/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,August,5534.00,8/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,July,4514.00,7/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,June,2129.00,6/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,May,1337.00,5/1/19,T1,Search T1
T1,Search,Kicks,In Market,Hispanic,HISPANIC MEDIA,September,5027.00,9/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,April,125112.00,4/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,August,162508.00,8/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,July,208521.00,7/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,June,159868.00,6/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,May,384154.00,5/1/19,T1,Search T1
T1,Search,Kicks,In Market,Paid Search,DIGITAL MEDIA,September,158539.00,9/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,April,1160.00,4/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,August,876.00,8/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,July,1304.00,7/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,June,1199.00,6/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,May,915.00,5/1/19,T1,Search T1
T1,Search,LEAF,In Market,Hispanic,HISPANIC MEDIA,September,1031.00,9/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,April,129978.00,4/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,August,121693.00,8/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,July,124916.00,7/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,June,496305.00,6/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,May,524560.00,5/1/19,T1,Search T1
T1,Search,LEAF,In Market,Paid Search,DIGITAL MEDIA,September,136013.00,9/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,April,12488.00,4/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,August,3296.00,8/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,July,9944.00,7/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,June,10253.00,6/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,May,11647.00,5/1/19,T1,Search T1
T1,Search,Maxima,In Market,Hispanic,HISPANIC MEDIA,September,2892.00,9/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,April,79676.00,4/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,August,103303.00,8/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,July,191501.00,7/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,June,266597.00,6/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,May,123242.00,5/1/19,T1,Search T1
T1,Search,Maxima,In Market,Paid Search,DIGITAL MEDIA,September,131188.00,9/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,April,13901.00,4/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,August,3123.00,8/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,July,15650.00,7/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,June,13221.00,6/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,May,12914.00,5/1/19,T1,Search T1
T1,Search,Murano,In Market,Hispanic,HISPANIC MEDIA,September,3387.00,9/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,April,90003.00,4/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,August,334402.00,8/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,July,212058.00,7/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,June,493052.00,6/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,May,340627.00,5/1/19,T1,Search T1
T1,Search,Murano,In Market,Paid Search,DIGITAL MEDIA,September,291023.00,9/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,April,57039.00,4/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,August,52169.00,8/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,July,53250.00,7/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,June,44497.00,6/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,May,55348.00,5/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,September,46807.00,9/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,April, $-   ,4/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,August,42707.00,8/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,July, $-   ,7/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,June, $-   ,6/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,May, $-   ,5/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,September,38318.00,9/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,April,91794.00,4/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,August,55323.00,8/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,July,112119.00,7/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,June,102274.00,6/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,May,94887.00,5/1/19,T1,Search T1
T1,Search,NV,In Market,NCV Media,NCV MEDIA,September,49637.00,9/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,April,16520.00,4/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,August,2133.00,8/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,July,19698.00,7/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,June,15493.00,6/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,May,16511.00,5/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Hispanic,HISPANIC MEDIA,September,1941.00,9/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,April,80942.00,4/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,August,165239.00,8/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,July,168310.00,7/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,June,290023.00,6/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,May,135386.00,5/1/19,T1,Search T1
T1,Search,Pathfinder,In Market,Paid Search,DIGITAL MEDIA,September,143621.00,9/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,April,37232.00,4/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,August,30912.00,8/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,July,44301.00,7/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,June,36880.00,6/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,May,40010.00,5/1/19,T1,Search T1
T1,Search,Rogue,In Market,Hispanic,HISPANIC MEDIA,September,29476.00,9/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,April,890742.00,4/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,August,848188.00,8/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,July,658755.00,7/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,June,756206.00,6/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,May,1082115.00,5/1/19,T1,Search T1
T1,Search,Rogue,In Market,Paid Search,DIGITAL MEDIA,September,819132.00,9/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,April,3313.00,4/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,August,2310.00,8/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,July,2100.00,7/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,June,2181.00,6/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,May,2430.00,5/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Hispanic,HISPANIC MEDIA,September,3046.00,9/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,April,76631.00,4/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,August,81473.00,8/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,July,72225.00,7/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,June,116420.00,6/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,May,140466.00,5/1/19,T1,Search T1
T1,Search,Rogue Sport,In Market,Paid Search,DIGITAL MEDIA,September,69729.00,9/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,April,24636.00,4/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,August,20609.00,8/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,July,28641.00,7/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,June,21872.00,6/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,May,20753.00,5/1/19,T1,Search T1
T1,Search,Sentra,In Market,Hispanic,HISPANIC MEDIA,September,19798.00,9/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,April,75406.00,4/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,August,128292.00,8/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,July,69300.00,7/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,June,76613.00,6/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,May,207492.00,5/1/19,T1,Search T1
T1,Search,Sentra,In Market,Paid Search,DIGITAL MEDIA,September,122668.00,9/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,April,15190.00,4/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,August,1599.00,8/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,July,13066.00,7/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,June,23385.00,6/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,May,26222.00,5/1/19,T1,Search T1
T1,Search,Titan,In Market,Hispanic,HISPANIC MEDIA,September,1332.00,9/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,April,199332.00,4/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,August,128210.00,8/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,July,394130.00,7/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,June,586417.00,6/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,May,484194.00,5/1/19,T1,Search T1
T1,Search,Titan,In Market,Paid Search,DIGITAL MEDIA,September,135087.00,9/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,April,62.00,4/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,July,229.00,7/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,June,178.00,6/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,May,106.00,5/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,April,13777.00,4/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,August,16973.00,8/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,July,11679.00,7/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,June,12828.00,6/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,May,14343.00,5/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,September,16720.00,9/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,April,9808.00,4/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,August,11880.00,8/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,July,14282.00,7/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,June,11816.00,6/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,May,10251.00,5/1/19,T1,Search T1
T1,Search,Versa,In Market,Hispanic,HISPANIC MEDIA,September,18463.00,9/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,April,70637.00,4/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,August,82200.00,8/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,July,58819.00,7/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,June,59339.00,6/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,May,70636.00,5/1/19,T1,Search T1
T1,Search,Versa,In Market,Paid Search,DIGITAL MEDIA,September,173336.00,9/1/19,T1,Search T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,April,1503072.00,4/1/19,T1,TV T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,August,1013039.00,8/1/19,T1,TV T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,July,507043.00,7/1/19,T1,TV T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,June,1878840.00,6/1/19,T1,TV T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,May,1503072.00,5/1/19,T1,TV T1
T1,TV,Armada,Near Market,Spot TV,SPOT TV,September,1318917.00,9/1/19,T1,TV T1
T1,TV,Kicks,Future Market,African AM,AFRICAN AM MEDIA,June,1694339.00,6/1/19,T1,TV T1
T1,TV,Kicks,Future Market,African AM,AFRICAN AM MEDIA,May,34955.00,5/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Cable,NATIONAL TV,June,3573983.00,6/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Cable,NATIONAL TV,May,1830325.00,5/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Hispanic,HISPANIC MEDIA,June,1358398.00,6/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Hispanic,HISPANIC MEDIA,May,122490.00,5/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Network,NATIONAL TV,June,2122533.00,6/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Network,NATIONAL TV,May,2048301.00,5/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Sports,NATIONAL TV,June,5126061.00,6/1/19,T1,TV T1
T1,TV,Kicks,Future Market,Sports,NATIONAL TV,May,745779.00,5/1/19,T1,TV T1
T1,TV,LEAF,Future Market,Cable,NATIONAL TV,June,97250.00,6/1/19,T1,TV T1
T1,TV,LEAF,Near Market,Spot TV,SPOT TV,July,2295390.00,7/1/19,T1,TV T1
T1,TV,LEAF,Near Market,Spot TV,SPOT TV,June,5861996.00,6/1/19,T1,TV T1
T1,TV,Rogue,Future Market,African AM,AFRICAN AM MEDIA,April,347336.00,4/1/19,T1,TV T1
T1,TV,Rogue,Future Market,African AM,AFRICAN AM MEDIA,July,262425.00,7/1/19,T1,TV T1
T1,TV,Rogue,Future Market,African AM,AFRICAN AM MEDIA,May,64917.00,5/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Cable,NATIONAL TV,April,6325016.00,4/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Cable,NATIONAL TV,July,3754447.00,7/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Cable,NATIONAL TV,June,97250.00,6/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Cable,NATIONAL TV,May,3399174.00,5/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Hispanic,HISPANIC MEDIA,April,823543.00,4/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Hispanic,HISPANIC MEDIA,July,2672360.00,7/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Hispanic,HISPANIC MEDIA,June,1410473.00,6/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Hispanic,HISPANIC MEDIA,May,438643.00,5/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Network,NATIONAL TV,April,4146411.00,4/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Network,NATIONAL TV,July,2958957.00,7/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Network,NATIONAL TV,May,3803987.00,5/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Sports,NATIONAL TV,April,1298412.00,4/1/19,T1,TV T1
T1,TV,Rogue,Future Market,Sports,NATIONAL TV,May,1385018.00,5/1/19,T1,TV T1
T1,TV,Versa,Future Market,African AM,AFRICAN AM MEDIA,September,465627.00,9/1/19,T1,TV T1
T1,TV,Versa,Future Market,Cable,NATIONAL TV,September,10931984.00,9/1/19,T1,TV T1
T1,TV,Versa,Future Market,Hispanic,HISPANIC MEDIA,September,3084562.00,9/1/19,T1,TV T1
T1,TV,Versa,Future Market,Network,NATIONAL TV,September,7525121.00,9/1/19,T1,TV T1
T1,TV,Versa,Future Market,Sports,NATIONAL TV,September,3985115.00,9/1/19,T1,TV T1
T1 Opportunity,Audio,Altima,Near Market,Hispanic,SPOT RADIO,August,18531.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Altima,Near Market,Hispanic,SPOT RADIO,July,106259.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Altima,Near Market,Hispanic,SPOT RADIO,June,139785.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Altima,Near Market,Radio,SPOT RADIO,August,40613.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Altima,Near Market,Radio,SPOT RADIO,July,303068.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Altima,Near Market,Radio,SPOT RADIO,June,461367.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,11636.00,8/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,34907.00,7/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,27699.00,9/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,DIGITAL MEDIA,August,1345.00,8/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,DIGITAL MEDIA,July,4036.00,7/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,DIGITAL MEDIA,June,3824.00,6/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,DIGITAL MEDIA,September,1404.00,9/1/19,T2,Digital Audio
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,SPOT RADIO,August,747.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,SPOT RADIO,July,2241.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,SPOT RADIO,June,39904.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Hispanic,SPOT RADIO,September,123052.00,9/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Radio,SPOT RADIO,August,6142.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Radio,SPOT RADIO,July,18425.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Kicks,Near Market,Radio,SPOT RADIO,September,345432.00,9/1/19,T2,Radio T2
T1 Opportunity,Audio,Murano,Near Market,Hispanic,SPOT RADIO,August,9945.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Murano,Near Market,Hispanic,SPOT RADIO,July,29835.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Rogue,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,27322.00,6/1/19,T2,Digital Audio
T1 Opportunity,Audio,Rogue,Near Market,Hispanic,DIGITAL MEDIA,June,158.00,6/1/19,T2,Digital Audio
T1 Opportunity,Audio,Rogue,Near Market,Hispanic,SPOT RADIO,June,2403.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Rogue,Near Market,Hispanic,SPOT RADIO,September,26653.00,9/1/19,T2,Radio T2
T1 Opportunity,Audio,Rogue,Near Market,Radio,SPOT RADIO,June,24569.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,August,31410.00,8/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,July,110004.00,7/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,June,47317.00,6/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Digital Lifestyle,DIGITAL MEDIA,September,94365.00,9/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Hispanic,DIGITAL MEDIA,August,997.00,8/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Hispanic,DIGITAL MEDIA,July,3236.00,7/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Hispanic,DIGITAL MEDIA,June,739.00,6/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Hispanic,DIGITAL MEDIA,September,13288.00,9/1/19,T2,Digital Audio
T1 Opportunity,Audio,Titan,Near Market,Hispanic,SPOT RADIO,August,6687.00,8/1/19,T2,Radio T2
T1 Opportunity,Audio,Titan,Near Market,Hispanic,SPOT RADIO,July,26193.00,7/1/19,T2,Radio T2
T1 Opportunity,Audio,Titan,Near Market,Hispanic,SPOT RADIO,June,18395.00,6/1/19,T2,Radio T2
T1 Opportunity,Audio,Titan,Near Market,Hispanic,SPOT RADIO,September,26748.00,9/1/19,T2,Radio T2
T1 Opportunity,Audio,Titan,Near Market,Radio,SPOT RADIO,August,18921.00,8/1/19,T2,Radio T2
